"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"49",400,0,"Sarah's Dream","After a young co-ed's boyfriend and best friend are killed in a gruesome double murder, the troubled twenty year old tries to go on with her day to day life. This becomes difficult when she begins to endure the same recurring nightmare night after night.",0.523274,1,"2018-03-17","Released",7,", , ","United States of America, "
"50",0,0,"Ghostland","A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters' lives. Sixteen years later the daughters reunite at the house, and that is when things get strange...",6.265645,57,"2018-03-15","Released",91,"Mars Films, 5656 Films, Inferno Pictures, Inc, Logical Pictures, ","Canada, France, "
"51",0,0,"The Ranger","Teen punks, on the run from the cops and hiding out in the woods, come up against the local authority—an unhinged park ranger with an axe to grind.",0.365601,1,"2018-03-12","Post Production",77,"Hood River Entertainment, Glass Eye Pix, ","United States of America, "
"52",0,0,"The Field Guide to Evil","A feature-length anthology film. They are known as myths, lore, and folktales. Created to give logic to mankind’s darkest fears, these stories laid the foundation for what we now know as the horror genre.",2.097761,1,"2018-03-11","Released",117,"Timpson Films, EchoWolf Productions, ","New Zealand, "
"53",0,0,"Piggy","Sara is an overweight teen that lives in the shadow of a clique of cool girls holidaying in her village. Not even her childhood friend, Claudia, defends her when she's bullied at the local pool in front of an unknown man. Her clothes are stolen and Sara must get home wearing nothing but her bikini. The long walk home will mark the rest of her life.",0.573867,0,"2018-03-11","Released",14,", , ",", , "
"54",0,0,"Wildling","A young woman held in captivity discovers the realities of truth and lies in the outside world.",10.763171,36,"2018-04-13","Released",92,"Maven Pictures, Film i Väst, Filmgate Films, ARRI Media Productions, Night Fox Entertainment, Studio MAO, ","Germany, Sweden, United States of America, "
"55",0,0,"Living Space","College sweethearts Brad and Ashley venture into the heartland of Germany. Their romantic holiday takes a sinister turn when encountering a German SS Officer, thrusting them into a psychological vortex revealing there is not always life in a 'Living Space'.",2.09214,0,"2018-03-10","Released",80,"Tru Dot Films, ","Australia, "
"56",0,0,"Upgrade","A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure -- an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility -- skills he uses to seek revenge against the thugs who destroyed his life.",5.113652,3,"2018-06-01","Released",96,"Blumhouse Productions, Goalpost Pictures, ","Australia, "
"57",17000000,269952634,"A Quiet Place","A family is forced to live in silence while hiding from creatures that hunt by sound.",59.507991,1088,"2018-04-05","Released",95,"Sunday Night, Platinum Dunes, Paramount, ","United States of America, "
"58",0,0,"Milk","On a late night, a young teen goes into the kitchen for a glass of milk. Upon encountering his sleepless mother, he quickly realizes things are not as they seem.",0.317537,0,"2018-03-09","Released",10,", , ",", , "
"59",0,0,"Unfriended: Dark Web","A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him, but will also do anything to get it back.",1.278311,0,"2018-07-20","Released",88,"Universal Pictures, Bazelevs Production, Blumhouse Productions, ","United States of America, "
"60",0,0,"Blood Fest","Fans flock to a festival celebrating the most iconic horror movies, only to discover that the charismatic showman behind the event has a diabolical agenda. As attendees start dying off, three teenagers with more horror-film wits than real-world knowledge must band together and battle through every madman, monstrosity, and terrifying scenario if they have any hope of surviving.",3.125314,0,"2018-03-09","Post Production",90,"Rooster Teeth Productions, ",", , "
"61",12500000,18752052,"The Strangers: Prey at Night","A family's road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked psychopaths pay them a visit to test the family's every limit as they struggle to survive.",14.125916,74,"2018-03-07","Released",85,"The Fyzz Facility, Aviron Pictures, White Comet Films, Bloom, Rogue Pictures, Universal Pictures, ","United States of America, "
"62",500,0,"Ramekin","RAMEKIN tells the story of Emily (Jamie Saunders), a college girl in New York City coming to live in the spacious Upper West Side apartment of her recently-deceased grandmother. There she encounters a little white porcelain cup that slowly begins to control her life and demand the unthinkable.",0.28008,0,"2018-03-05","Released",70,", , ",", , "
