"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"36",1800000,0,"Bone Tomahawk","During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. One of the villagers takes care of him in prison. One day they both disappear – only the spear of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and his nurse.",9.877942,671,"2015-10-23","Released"
"37",11000000,0,"Forsaken","John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",8.526056,121,"2015-09-16","Released"
"38",0,0,"The Lotus Gun","The year is 2077. Society has collapsed. There are no cities, no guns. Just wanderers trying to survive. Nora and Daphine live an idyllic life alone and in love, far away from the drug-fueled, misogynistic communes that have trapped so many others. But when a male stranger arrives, their utopian existence takes a dark turn. Directed by Amanda Milius.",0.018854,0,"2015-08-15","Released"
"39",0,0,"A Killer of Men","Shot and left for dead by the commune of murderers and thieves who raised him, an 18 year-old pure-bred killer must trek across the lawless desert waste to exact his revenge and rid the world of their evil.",0.060243,0,"2015-06-11","Released"
"40",0,0,"Florence, Arizona","Welcome to Florence, Arizona: a cowboy town with a prison problem. Just 8,500 residents call the tiny community home—but over 17,000 inmates live there, housed in nine jails spread out over a sprawling industrial prison complex. The economic fate of the town’s inhabitants is inextricably linked with the prisons—and the townspeople are not necessarily happy about it. Director Andrea B. Scott follows four colorful characters whose lives are tied up with the prisons, including the town’s aspiring mayor, a retired correctional officer and speed shooter, a barber who longs for the town’s free-spirited cowboy days, and troubled teen Marcus, whose parents met through their prison careers. “Florence, Arizona” is a richly drawn, humorous look at a singular small town whose Wild West roots are still very much alive in its outlaw identity today. -TCFF database",0.03229,0,"2015-04-09","Released"
"41",0,0,"The Keeping Room","In this radically reimagined American Western set towards the end of the Civil War, Southerner Augusta encounters two renegade, drunken soldiers who are on a mission of pillage and violence. After escaping an attempted assault, Augusta races back to the isolated farmhouse that she shares with her sister Louise and their female slave Mad. When the pair of soldiers track Augusta down intent on exacting revenge, the trio of women are forced to take up arms to fend off their assailants, finding ways to resourcefully defend their home––and themselves––as the escalating attacks become more unpredictable and relentless.",4.880355,88,"2014-09-25","Released"
"42",0,0,"Young Ones","In a future where water is scarce, a farmer defends his land and hopes to rejuvenate his parched soil. However, his daughter's boyfriend schemes to steal the land for himself.",5.614839,135,"2014-06-28","Released"
"43",0,0,"The Legend of El","Inspired by Robert Rodriguez's ""Mariachi"" trilogy, comes a short film that follows the events of ""Once Upon a Time in Mexico"". The Legendary Mariachi is propositioned by a mysterious woman to kill a man that he has never met, on the promise that he will find something he didn't think was still possible, a second chance at life.",0.140197,0,"2013-04-12","Released"
"44",0,1031243,"Ain't Them Bodies Saints","The tale of an outlaw who escapes from prison and sets out across the Texas hills to reunite with his wife and the daughter he has never met.",6.074505,177,"2013-07-03","Released"
"45",0,0,"Cowboy Bebop: Don't Bother None","When three bounty hunters accidentally meet in a bar, their stark personalities begin to clash, turning into a three way gun fight.",0.06377,0,"2012-12-12","Released"
