"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"101",0,0,"Your Mother and I","Johnna's dad changed the world. Or so he says. Whilst Johnna and her dad are talking, they can't seem to connect, each growing more and more frustrated with one another, revolving around one another in their own orbits.",0.044477,0,"2016-09-14","Released",14,"Paper Bag Productions, Low Sky Productions, Meraki Moving Pictures, ","United Kingdom, Canada, "
"102",75000000,632443719,"Sing","A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.",15.388534,3101,"2016-11-23","Released",108,"Illumination Entertainment, Universal Pictures, Dentsu, Fuji Television Network, ","United States of America, "
"103",0,0,"Good Luck, Orlo!","A baby has died. Orlo's parents are consumed with grief. In an attempt to make them happy and his family whole again, Orlo does something unexpected.",0.032568,0,"2016-09-10","Released",15,"Kinorama, Zwinger Film, ","Slovenia, Croatia, "
"104",0,0,"Weirdos","Two Nova Scotian teens who hit the road in July 1976 accompanied by the laconic ghost of (the still-living) Andy Warhol.",0.700342,7,"2016-09-09","Released",89,", , ","Canada, "
"105",0,0,"Indice 50","A family, composed of a strapping father, a mother with an authoritarian temper and an excited young boy, land on a crowded beach for their summer holidays. After struggling for several minutes to find a spot, the family, really organized, begin to settle themselves. However during that topping ritual, a fast and cunning mosquito is going to break the family chain. Owing to the little insect, their wonderful day will be transformed into a true hell.",0.115977,2,"2016-12-26","Released",5,"ESMA, ","France, "
"106",0,0,"Mad World","An absentee father and his bipolar son are forced to live together as they struggle with a recent family tragedy. The tension and anxiety boil as they live and try to cope in a tiny apartment. As time passes, they realize their shared pain is not their only source of grief, as they find the outside world is a cruel and unjust place.",0.755298,4,"2016-10-13","Released",101,", , ","Hong Kong, "
"107",0,0,"Jesús","18-year-old Jesús lives with his stern, somewhat unaffectionate father in Santiago, Chile. When not doing drugs, having casual sex or simply slouching in front of the TV, Jesús and his friends perform in a K-pop boyband. But his routine is thrown into chaos one evening when he and his drunken posse viciously assault a young gay man and leave him for dead. It’s an act that propels Jesús into a profound moral crisis which have severe consequences.",0.676556,2,"2016-08-24","Released",85,"unafilm, Don Quijote Films, JBA Production, ","Colombia, France, Chile, Germany, Greece, "
"108",1000,0,"Star David","12 y.o. Jewish girl Dinka studies at Machon (Jewish orthodox orphanage). Lone middle-aged Hana, the Machon headmistress, exerts best efforts to educate girls in the spirit of Jewish tradition and to protect them from the temptations of the outside world. Once Dinka has watched a boring b-movie on TV and felt in love with Hollywood actor David Travis, a muscular handsome moustachette. She decides to marry him by the Talmudic rules and writes letters to Hollywood.",0.289026,0,"2016-08-20","Released",16,"VKSR, ","Russia, Ukraine, "
"109",60000000,69929545,"Kubo and the Two Strings","Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",17.718356,1352,"2016-08-18","Released",102,"Focus Features, Laika Entertainment, ","United States of America, "
"110",30000000,57814445,"Nine Lives","A stuffy businessman finds himself trapped inside the body of his family's cat.",9.040487,383,"2016-08-03","Released",87,"Fundamental Films, EuropaCorp, ","China, France, "
"111",65000000,143695338,"Pete's Dragon","Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",12.995466,932,"2016-08-10","Released",102,"Walt Disney Pictures, ","United States of America, "
"112",0,0,"A Field Day","Middle-aged Cheolgu is laid off with no advance notice. Looking for a new job is not easy and neither is the situation that his family members are in. A movie that takes a cheerful, positive look at life while maintaining the balance of a group drama involving diverse characters.",0.531784,0,"2018-03-22","Released",75,", , ","South Korea, "
"113",0,0,"<U+ADF9><U+C7A5><U+D310> <U+C694><U+AD34><U+C6CC><U+CE58> <U+C5FC><U+B77C><U+B300><U+C655><U+ACFC> 5<U+AC1C><U+C758> <U+C774><U+C57C><U+AE30><U+B2E4><U+B0E5>!","",0.043648,0,"2016-07-20","Released",NA,", , ","Japan, "
"114",0,0,"Manifest Destiny: The Lewis & Clark Musical Adventure","This musical comedy weaves together sharp satire and heartfelt storytelling into a grand adventure. Through ten original songs, the film follows gruff explorer William Clark and his naturalist companion Meriwether Lewis as they blaze a trail to the Western waters. Along the way, they encounter the wise Sacagawea, battle the elements, and find that President Thomas Jefferson has some surprises up his sleeve.",0.199258,0,"2016-07-13","Released",91,"Parisi Pictures, New Renaissance Pictures, ",", , "
"115",0,0,"VULKAN","",0.063533,1,"2016-07-08","Released",NA,", , ","Sweden, "
"116",0,0,"Center of My World","A strange family: 17-year-old Phil lives with his mother and twin sister in an old mansion on the outskirts of town. When he returns from summer camp, the mood in the mansion has soured somehow. Phil doesn’t worry about it, hanging out with his best friend Kat instead. When he starts to feel attracted to a mysterious new student at school, Phil is plunged into emotional turmoil only exacerbated by the trouble at home.",5.13363,58,"2016-11-10","Released",115,"Prisma Film- und Fernsehproduktion, Österreichischer Rundfunk (ORF), ARTE, Westdeutscher Rundfunk (WDR), Bayerischer Rundfunk (BR), Universum Film (UFA), Neue Schönhauser Filmproduktion, Mojo Pictures, ","Austria, Germany, "
"117",105000000,408579038,"Ice Age: Collision Course","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",34.304443,1632,"2016-06-23","Released",100,"Blue Sky Studios, Twentieth Century Fox Animation, ","United States of America, "
"118",75000000,875457937,"The Secret Life of Pets","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",6.903046,4224,"2016-06-18","Released",87,"Universal Pictures, Fuji Television Network, Dentsu, Illumination Entertainment, ","United States of America, "
"119",0,0,"Fishtales","After a shark attack leads to Cleo and Puffer's eight-legged octopus friend Ollie getting lost in the ocean, a fun-loving manta ray named Crash helps them search the sea to find their lost mate. Along their journey they meet all sorts of fascinating creatures of the deep and learn about each and every one of them during their aquatic adventure..",0.295756,4,"2017-06-22","Released",72,", , ","United States of America, "
"120",0,0,"Piper","A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",7.90063,659,"2016-06-16","Released",6,"Pixar, ","United States of America, "
"121",200000000,1028570889,"Finding Dory","Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?",18.056297,5764,"2016-06-16","Released",97,"Pixar, ","United States of America, "
"122",0,0,"Thai Jashe!","Thai Jashe! is an upcoming urban Gujarati film written and directed by Nirav Barot. The film is about the struggles of a middle class man to achieve his goals in the metrocity Ahmedabad. The film stars Manoj Joshi, Malhar Thakar and Monal Gajjar.",0.377256,2,"2016-06-03","Released",NA,"DFM Productions, Kore Films LLP Productions, ","India, "
"123",135000000,245623848,"Teenage Mutant Ninja Turtles: Out of the Shadows","After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",13.020287,1346,"2016-06-01","Released",112,"5150 Action, Paramount, Nickelodeon Movies, Platinum Dunes, Gama Entertainment Partners, ","United States of America, "
"124",170000000,299370084,"Alice Through the Looking Glass","In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",12.964275,2523,"2016-05-25","Released",113,"Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions, ","United Kingdom, United States of America, "
"125",0,0,"Best Friends Genetically Modified","Jackson's unhealthy eating habits lead to persistent nagging by his lady friend, which triggers Jackson to break off the relationship. Tony picks up the health baton and starts pressuring Jackson to take care of his body, emphasizing to him that the body is the temple of the Holy Spirit and that he cannot serve God with all his heart if his heart and other organs are laboring to fight off self induced toxin poisoning. Jackson takes sides in the ongoing battle for the right of people to choose their own medical treatment. He partners up with Tony and Julie to become a champion for those underdogs who fight against Big Pharma and the Monsantos of the world who reap a fortune as they seize power to run the lives of the little people and jeopardize the future of the planet in their attempt to misuse science and political science to usurp God.",0.029034,0,"2016-05-21","Released",118,"Sword of the Spirit Publishing, ","United States of America, "
"126",0,0,"Import","In 1994, a young family of Bosnian refugees find themselves in a little Dutch village after receiving their residence permit. Absurd situations occur as they attempt to turn this new world into their home.",0.027361,0,"2016-05-20","Released",17,"Pupkin Film, ","Netherlands, "
"127",0,272132,"After the Storm","Ryota is an unpopular writer although he won a literary award 15 years ago. Now, Ryota works as a private detective. He is divorced from his ex-wife Kyoko and he has an 11-year-old son Shingo. His mother Yoshiko lives alone at her apartment. One day, Ryota, his ex-wife Kyoko, and son Shingo gather at Yoshiko's apartment. A typhoon passes and the family must stay there all night long.",4.710968,86,"2016-05-21","Released",117,"Fuji Television Network, GAGA, Bandai Visual, ","Japan, "
"128",0,0,"Dragón","",0.122212,1,"2016-05-16","Released",NA,", , ","Spain, "
"129",8000000,292279,"My Life as a Zucchini","After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",6.663911,390,"2016-10-12","Released",66,"Gébéka Films, Rita Productions, Blue Spirit Animation, ","Switzerland, France, "
"130",140000000,183345589,"The BFG","The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",9.50094,1441,"2016-06-01","Released",120,"Kennedy/Marshall Company, The, Walt Disney Pictures, Amblin Entertainment, Reliance Entertainment, Walden Media, ","India, United States of America, "
"131",73000000,349779543,"The Angry Birds Movie","An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",9.957043,1344,"2016-05-11","Released",97,"Sony Pictures Animation, Columbia Pictures, Rovio Entertainment, Rovio Mobile, Rovio Animation, ","Finland, United States of America, "
"132",0,0,"Ace the Case: Manhattan Mystery","While her mother is away on business, a young girl home alone with her older brother witnesses her neighbor's kidnapping. But no one believes her--not her brother, not the cops. So she takes matters into her own hands putting her life at risk to save her neighbor.",0.767313,7,"2016-08-26","Released",94,"Kaufman Films, ","United States of America, "
"133",0,0,"scratch on metal","Film about an Afghanistan-War-era multi-ethnic military family who struggle to preserve their daily existence in the face of selfish needs and psychological struggles.",0.086619,1,"2016-05-01","Released",4,"Pingvin Productions, ","United States of America, "
"134",0,0,"Sheep & Wolves","In a magical faraway land, in a picturesque little village nestled among green meadows and rolling hills, lives a flock of carefree sheep. But their pastoral and stress-free life is interrupted when a pack of wolves sets up camp in the nearby ravine.",3.712037,21,"2016-04-28","Released",97,"CTB Film Company, Wizart Animation, ","Russia, "
"135",0,0,"Fair Haven","A young man returns to his family farm, after a long stay in ex-gay conversion therapy, and is torn between the expectations of his emotionally distant father, and the memories of a past, loving relationship he has tried to bury.",1.653447,21,"2017-03-03","Released",90,"Silent Giant Productions, Trick Candle Productions, ","United States of America, "
"136",0,116873,"Spark: A Space Tail","Spark, a teenage monkey and his friends, Chunk and Vix, are on a mission to regain Planet Bana - a kingdom overtaken by the evil overlord Zhong.",5.316268,23,"2017-04-14","Released",97,"Shanghai Hoongman Technology Co., Gulfstream Pictures, Red Rover International, ToonBox Entertainment, ","Canada, South Korea, "
"137",0,0,"After the Reality","The life of a contestant on a 'Bachelorette' style reality show is thrown into turmoil when the sudden death of his father forces him to quit the series prematurely and reconnect with his estranged sister at the family cabin.",0.514028,4,"2016-04-21","Released",85,"USofAnderson I, ","United States of America, "
"138",1,1,"The Van","An animated documentary about the love and loss of a beloved 1992 Dodge van.",0.026443,0,"2016-04-17","Released",10,"Fiddly Fig Animation Studios, ","United States of America, "
"139",20000000,8821329,"Ratchet & Clank","Ratchet and Clank tells the story of two unlikely heroes as they struggle to stop a vile alien named Chairman Drek from destroying every planet in the Solana Galaxy. When the two stumble upon a dangerous weapon capable of destroying entire planets, they must join forces with a team of colorful heroes called The Galactic Rangers in order to save the galaxy. Along the way they'll learn about heroism, friendship, and the importance of discovering one's own identity.",9.011924,239,"2016-04-13","Released",94,"Sony Pictures Animation, Rainmaker Studios, Blockade Entertainment, ","Canada, Hong Kong, United States of America, "
"140",0,0,"Homework","A young father, his twelve-year-old daughter, a night club, two secrets and a lie that will solve everything.",0.024758,0,"2016-04-13","Released",7,"Deutsche Film- und Fernsehakademie Berlin (DFFB), Pennybooth Productions GbR, ","Germany, "
"141",0,0,"Dating Daisy","Dating Daisy is a romantic comedy about the honest and crazy truth of dating in your twenties!  The story follows Michael and Daisy, two exes who decide to road trip home together for the holidays and get caught up in their crazy past.",0.251719,1,"2016-04-09","Released",89,"Batterie Productions, ","United States of America, "
"142",0,0,"Lucky U Ranch","It's 1953, and 11-year-old Junior McCaully is ready to call it quits. Chubby, bullied, and stuck at an Arizona trailer court with his hardworking mom. Nothing prepares him for the arrival of Melissa, a sophisticated Hollywood girl who changes everything.",0.060001,1,"2016-04-09","Released",93,", , ","United States of America, "
"143",175000000,966550600,"The Jungle Book","A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",21.362136,3930,"2016-04-07","Released",106,"Walt Disney Pictures, Fairview Entertainment, Moving Picture Company, ","United Kingdom, United States of America, "
"144",18000000,88923251,"My Big Fat Greek Wedding 2","The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",7.914629,423,"2016-03-23","Released",94,"Universal Pictures, Gold Circle Films, HBO Films, Playtone, ","Canada, United States of America, "
"145",0,0,"Un caballo llamado elefante","Two brothers sneak into a circus in order to free their grandfather's horse and fulfill his last wish.",0.104376,1,"2016-08-04","Released",79,"Invercine&Wood, ","Chile, "
"146",0,0,"Open Season: Scared Silly","The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.",11.47887,83,"2016-03-08","Released",85,"Sony Pictures Animation, ","United States of America, "
"147",0,0,"Monster High: Great Scarrier Reef","Join the Monster High ghouls on an all new aquatic adventure as they dive deep into the crystal deep blue waters of the Great Scarrier Reef. When the ghouls get pulled in the school pool, they find themselves transported to a world of corals and florals - a wild underwater wonderland! But Lagoona is not there to see the sights - she's on a mission of the heart, as she realizes she has come home! She must confront her childhood nemesis and bully, come to terms with her own freaky flaws, win an aquatic dance extravaganza, and fight a terrible beast from the deep. So take the plunge - you won't believe what awaits you under the waves!",3.962114,15,"2016-02-12","Released",69,"Mattel Entertainment, ","United States of America, "
"148",0,0,"Timber the Treasure Dog","A boy rises to the occasion with his best friend (a lovable talking dog) to save his home and family.",0.140539,3,"2016-05-26","Released",89,"Koch Media, ","United States of America, "
"149",13500000,3342697,"Robinson Crusoe: The Wild Life","On a tiny exotic island, Tuesday, an outgoing parrot lives with his quirky animal friends in paradise. However, Tuesday can't stop dreaming about discovering the world. After a violent storm, Tuesday and his friends wake up to find a strange creature on the beach: Robinson Crusoe. Tuesday immediately views Crusoe as his ticket off the island to explore new lands. Likewise, Crusoe soon realizes that the key to surviving on the island is through the help of Tuesday and the other animals. It isn't always easy at first, as the animals don't speak ""human."" Slowly but surely, they all start living together in harmony, until one day, when their comfortable life is overturned by two savage cats, who wish to take control of the island. A battle ensues between the cats and the group of friends but Crusoe and the animals soon discover the true power of friendship up against all odds (even savage cats).",10.876418,106,"2016-02-04","Released",90,"uFilm, StudioCanal, nWave Pictures, Illuminata Pictures, ","Belgium, France, "
"150",0,0,"Brother for a Day","Brother for a Day is a film about our city, our streets and our neighborhoods—a story that could happen anywhere. It tells the story of a thoroughly modern family of three members. In their struggle for money, the parents fail to devote much time or attention to their five-year-old daughter, Anja. They do not have the time or patience to explain things to her and they give her what she wants just to ‘buy some peace’. “Brother for a Day” at first glance appears to be a story of different nationalities; in fact, it refers to the divide between the child’s world and the world of adults.",0.038668,0,"2016-02-03","Released",12,"Lunar Produkcija, ","Macedonia, "
"151",0,0,"Rock'n'roll Will Never Die","Vince is a 13-year-old drummer. His father, Fred, is 48, and a faded guitarist and singer rock ""star."" He’s going to play with him one of his old tunes at his middle school summer party. The trouble is chain-smoker Fred doesn’t really have a voice any more. Besides, Fred is not really his father…",0.205073,0,"2016-02-01","Released",20,"Origine films, ","France, "
"152",0,0,"Undercover Vampire Policeman","Thèo (17) is a teenager that is drawing and creating by himself and without any other incentive than his passion a series of underground comics called ""Undercover Vampire Policeman"". With her best friend and partner in crime (Ava) supporting him, he daydreams about leaving their world behind to be an illustrator.",0.093752,0,"2016-02-14","Released",9,", , ",", , "
"153",0,3162153,"The Eagle Huntress","Follow Aisholpan, a 13-year-old girl, as she trains to become the first female in twelve generations of her Kazakh family to become an eagle hunter, and rise to the pinnacle of a tradition that has been typically been handed down from father to son for centuries.",4.584688,34,"2016-11-02","Released",87,"Kissaki Films, Stacey Reiss Productions, ","Mongolia, United States of America, United Kingdom, "
"154",5000000,5879736,"Captain Fantastic","A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.",14.778632,2375,"2016-07-02","Released",119,"ShivHans Pictures, Electric City Entertainment, Post Haste Digital, ","United States of America, "
"155",145000000,521170825,"Kung Fu Panda 3","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",15.720393,2171,"2016-01-23","Released",95,"Oriental DreamWorks, China Film Co., DreamWorks Animation, 20th Century Fox, ","China, United States of America, "
"156",0,0,"Barbie: Spy Squad","Barbie and her best friends Teresa and Renee transform from hard-working gymnasts to undercover secret agents. When their amazing gymnastics skills catch the eye of a top-secret spy agency, the girls are soon following clues to a gem-stealing cat burglar, using high-tech gadgets, glam disguises and cute robo-pets to save the day.",4.352162,47,"2016-01-15","Released",75,"Nickelodeon Network, ","United States of America, "
"157",10333,0,"Prach a broky","",0.022353,0,"2015-12-26","Released",NA,", , ","Czech Republic, "
"158",0,0,"Chibi Maruko-chan: The Boy from Italy","The story is about Hanawa's home had six friends come from different countries, under the request of the students, these foreign friends admitted Chibi Maruko and other student's home. Andrea from Italy, who lived in Maruko's home. Although they get along with a variety of cultures and backgrounds, they gradually became friends. Maruko and Andrea have developed a romantic love story...",0.037306,0,"2015-12-23","Released",NA,"Fizz Sound Creation, Nippon Animation, ","Japan, "
"159",0,0,"A Dog for Christmas","The entire family stays at Dave and Sandy's home for the holidays. Kassandra wants a puppy for Christmas, but Mom and Dad aren't ready for that. Will Santa grant Kassandra's only wish for Christmas?",0.374253,1,"2015-12-12","Released",89,"Be Your Own Hollywood, ","United States of America, "
"160",0,1510000,"SOS, Santa Claus or Everything Will Come True!","A little girl Sveta has only one New Year wish - to make peace between her parents.",0.021911,0,"2015-12-10","Released",87,"Echo Film (RU), ","Russia, "
"161",0,233755553,"Alvin and the Chipmunks: The Road Chip","Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",12.780057,591,"2015-12-17","Released",92,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment, ","United States of America, "
"162",0,0,"The Name You Carry","When Vlace is suspended for hitting a classmate, Sasha is called to come get his son at school and has no choice but to take him along on his delivery route. During this intimate journey, we discover what provoked Vlace's uncharacteristic act, as father and son find their way toward a new understanding.",0.059879,1,"2015-11-14","Released",17,"Les Films de L'Autre, ","Canada, "
"163",175000000,331926147,"The Good Dinosaur","An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.",17.010303,2321,"2015-11-14","Released",93,"Pixar, ","United States of America, "
"164",0,0,"One Hell of a Plan","Two burglars release dozens of cats into a neighbourhood and start the dogs barking. They use the din to their advantage and dig up a bag of loot. However, the situation snowballs and turns into the worst night the burglars ever spent.",0.029223,0,"2015-11-04","Released",6,"Lunanime, Folimage, ","Belgium, France, "
"165",0,0,"Lo que nunca nos dijimos","Intimate story of a small family, starring Marian, only daughter of Dr. and Mrs. Di Mateo, who after several years of living in Mexico returns to his hometown Mendoza, because her father is dying; although the true intent of her return is to say what was sealed by the silence of the unspoken in an exemplary family as such as her mother claims to sustain.",0.021494,0,"2015-11-03","Released",90,"Instituto Nacional de Cine y Artes Audiovisuales (INCAA), Cineworld, ","Mexico, Argentina, "
"166",0,0,"Afternoon Class","He's trying to stay awake in an afternoon class.",0.09064,2,"2015-10-31","Released",4,", , ","South Korea, "
"167",0,0,"Cold of Kalandar","Mehmet is a man who lives with his two children, wife, and mother in a mountain village on Black Sea. He earns his bread by breeding a few animals, while looking for a mineral reserve on the mountains with a great passion and hope. However, his endless pursuit is perceived as useless by his mother and wife. Destroyed in search of a mineral reserve, his hope is renewed with the news of a competition. Mehmet will attend the bull fight that will be held in Artvin, so he dedicates his time to training the bull in the stable till the day of competition.",0.506443,5,"2017-03-23","Released",138,"TRT, Eurimages, KARAFILM, ","Turkey, Hungary, "
"168",0,0,"600 PS für zwei","",0.060847,0,"2015-10-22","Released",NA,"Wiedemann & Berg Television, ","Germany, "
"169",0,0,"Cosmic Scrat-tastrophe","Scrat struggles once again to protect his nut.",2.122484,54,"2015-11-06","Released",5,"Blue Sky Studios, 20th Century Fox, ",", , "
"170",99000000,246233113,"The Peanuts Movie","Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",10.251958,722,"2015-11-05","Released",88,"Twentieth Century Fox Animation, Blue Sky Studios, ","United States of America, "
"171",0,0,"Big Voice","BIG VOICE captures a tumultuous year in the life of a visionary high school choir teacher and his students as they overcome seemingly insurmountable obstacles to become one big voice in this inspiring musical documentary.",0.187405,4,"2015-10-18","Released",82,"Ravensong, LiveTribe, Pingvin Productions, ","United States of America, "
"172",0,0,"Guards of the Forest","A man continues to throw rubbish into the forest, to the great annoyance of both the forest ranger and the forest animals, but when he refuses to stop, more drastic measures have to come into use – and this is where the forest ranger luckily gets the help of a dog, a cat and a mouse, who have had enough of the litter lout.",0.090588,2,"2015-10-18","Released",12,"Animacijas Brigade, ","Latvia, "
"173",0,0,"The Red Herring","One sunny day in the Antarctic, a little fisher-penguin catches fish for his friends. They are impatient for more as always. Into this happy scene arrives a charming salesman. Dazzled by his confidence and his fish-shaped tie, the penguins follow him away, leaving the fisher-penguin alone. It’s not long before the group has returned, this time with a huge, heavy fishing machine. As it cranks into gear, the fisher-penguin looks at the ice worriedly…. this surely won’t end well…",0.177552,2,"2015-10-18","Released",7,"Ink and Light Films, ","Ireland, Finland, "
"174",0,0,"Ladybug","The Ladybug has been taken prisoner. Now she is living in a teensy tiny matchbox and plotting her escape.",0.058937,1,"2015-10-18","Released",3,"Soyuzmultfilm, ","Russia, "
"175",0,0,"Die Badewanne","The short film tells the story about three brothers who try to dive back into their childhood by re-enacting an old family picture.",0.071191,1,"2016-02-06","Released",13,", , ","Germany, Austria, "
"176",0,0,"Lift me up","A young lady, who recently lost her mother, faces the challenges of high school and her very strict step-father. Through personal growth, and an amazing dedication to dance, she learns to find the peace and happiness of family.",0.367717,10,"2015-10-04","Released",108,"North of Two, ","United States of America, "
"177",0,0,"Departure","An English mother and her teenage son spend a week preparing the sale of their remote holiday house in the South of France. Fifteen-year-old Elliot struggles with his dawning sexuality and an increasing alienation from his mother, Beatrice. She in turn is confronted by the realisation that her marriage to his father, Philip, has grown loveless and the life she knows is coming to an end. When an enigmatic local teenager, Clément, quietly enters their lives, both mother and son are compelled to confront their desires and, finally, each other.",1.608333,28,"2016-05-20","Released",109,"Motion Group Pictures, British Film Institute (BFI), Amaro Films, Connectic Studio, ","France, United Kingdom, "
"178",0,0,"Wind Through a Tree","In this poetic home movie, an unrelated family of four are connected by themes of loneliness and isolation",0.02,0,"2015-09-19","Released",10,", , ","Canada, "
"179",0,0,"Phantom Boy","An 11-year-old boy becomes an unlikely superhero when he discovers that he has the ability to leave his body and fly through walls.",2.007669,17,"2015-10-14","Released",84,"Lunanime, Coproducción Francia-Bélgica, Studio Folimage, ","France, "
"180",0,0,"The Visitor","Ten years after being thrown out of her parental home, Nur hears that her mother is at death's door. Taking her young daughter with her, Nur hurries back to her father's world to see, and reconcile with her mother before it is too late. While the universal theme of mother-daughter relationships lies at the centre of the film, this is underpinned by an allusive subtext of incest, one of most common but least addressed social problems in Turkey. The individual stories of the family members combine with a sense of hope fuelled by tragedy to paint a portrait of the socially disconnected.",0.075908,1,"2015-09-11","Released",127,"Atlanta Film, ","Turkey, "
"181",0,0,"Tracks","An amateur skateboarder is left to care for his girlfriend's young daughter on the day of a championship tournament.",0.058167,0,"2015-09-05","Released",18,", , ",", , "
"182",14000000,8306690,"Capture the Flag","When the brave and determined 12-year-old Mike Goldwing discovers that an eccentric billionaire plans to fly to the moon, steal its vast, valuable natural resources, and destroy the American flag planted by the Apollo XI astronauts during man's historic moon landing, the countdown to a spectacular adventure begins! Mike, teamed with his grandfather, best friends Amy and Marty, and a clever chameleon, blasts off on an incredible moon-bound mission, determined to thwart the billionaire's evil plan, capture the flag, and reunite his family.",7.265919,77,"2015-08-28","Released",94,"4 Cats Pictures, teleCinco Cinema, Telefónica Studios, Los Rockets La Película, Ikiru Films, Lightbox Animation Studios, ","Spain, "
"183",0,0,"Godless","Two brothers reconnect after the death of their parents.",0.801379,6,"2015-08-06","Released",90,"Malacca Pictures, ","United States of America, "
"184",14000000,98000000,"Bajrangi Bhaijaan","A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.",7.560716,186,"2015-07-17","Released",163,"Rockline Entertainments, Kabir Khan Films, Salman Khan Films, Eros International, ","India, "
"185",0,0,"Die kleinen Dinge","",0.054088,1,"2015-07-05","Released",NA,", , ","Germany, "
"186",0,0,"Goiabas","An apartment building in a small village, live human characters and funny puppets. The building moves a new family with their daughter Billie who love to discover the magical corners common building and especially the guava tree. However, there are those who are less like the guava tree, whose fruits fall directly in the territory and is rich mayor who decides to uproot the tree.",0.056787,1,"2015-07-02","Released",80,", , ","Israel, "
"187",0,0,"Family Party","On the 70th birthday of famous piano virtuoso Hannes Westhoff, a celebration is to take place at the patriarch's estate. For this occasion, his second wife Anne not only invited Westhoff's three sons Max, Fredrik and Gregor, but also their mother, Westhoff's ex-wife Renate. While Anne tries to maintain a friendly atmosphere, old conflicts resurface among the family. With tensions already high, things take a turn for the dramatic when son Max reveals shocking news.",0.222338,3,"2015-10-15","Released",91,"UFA Fiction, ","Germany, "
"188",74000000,1156730962,"Minions","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",14.822443,6159,"2015-06-17","Released",91,"Illumination Entertainment, Universal Pictures, ","United States of America, "
"189",0,0,"Growing Up Smith","In 1979, an Indian family moves to America with hopes of living the American Dream. While their 10-year-old boy Smith falls head-over-heels for the girl next door, his desire to become a ""good old boy"" propels him further away from his family's ideals than ever before.",1.115747,14,"2017-02-03","Released",102,", , ",", , "
