"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"50",18000000,0,"Iron Sky: The Coming Race","Twenty years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. The truth behind the creation of mankind will be revealed when an old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity they must fight the Vril, an ancient shapeshifting reptilian race and their army of dinosaurs.",5.624738,0,"2018-03-01","Post Production"
"51",40000000,41782301,"Annihilation","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",69.036339,1864,"2018-02-22","Released"
"52",200000000,1343859226,"Black Panther","King T'Challa returns home from America to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantel to join with girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",187.584269,5463,"2018-02-13","Released"
"53",0,0,"Section Zero","",1e-06,0,"2018-01-25","Released"
"54",0,0,"Sorry to Bother You","In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.",5.769918,1,"2018-03-11","Released"
"55",0,0,"The Right Choice","With the help of The Advisor, a husband and wife must answer three seemingly harmless questions to create their perfect designer baby.",0.178411,0,"2018-01-20","Released"
"56",0,0,"I Think We're Alone Now","The apocalypse proves a blessing in disguise for one lucky recluse -- until a second survivor arrives with the threat of companionship.",3.439706,2,"2018-01-10","Released"
"57",12,9,"The Clones","Two people meet in a quiet woodland. This anti-smoking supernatural horror is a subtle homage to the likes of Dolly the Sheep and Primer. There are some clones with different clothes.",0.230056,1,"2018-01-27","Released"
"58",3000,0,"Fallout: Wasteland Survival Guide","Fallout Fan film",0.449863,1,"2017-12-22","Released"
"59",200000000,1332459537,"Star Wars: The Last Jedi","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",84.672733,5480,"2017-12-13","Released"
"60",0,0,"Tengkorak","Humanity discovered a 170,000 year old fossilized skull with a length of 1,850 meters due to an earthquake in Yogyakarta in 2006. The discovery confuses a lot of religious leaders and scientists. Even the world is arguing whether they should research the fossilized skeleton or hide it from the public on behalf of humanitarian reasons. A young girl is trapped in the search for the answer for the mystery behind the skull and the revelation of the truth to the world. If we are indeed not the most perfect beings as we believe, do we really want to know?",0.13064,0,"2017-12-07","Released"
"61",0,0,"2067","",0.130484,0,"2017-12-07","Released"
"62",0,0,"Black Friday","From director Crescentia Volz and producer Jayme Schmitt comes a horror film of which the likes haven't been seen for 60 years. During the weekend of Thanksgiving, aliens put their plans to take over the Earth in motion. Two friends, Mike and Jesse (Megan Frankovich and Ben Johnson), appear to be the only thing to stand it the way, if it wasn't for the fact they are somewhat clueless to the invasion. But with a little help from an over the top grump (Jayme Schmitt) they may just have what it takes to get a clue and fight back. In the true style of the 1950s genre of Science Fiction and Horror, you never saw this one coming!",0.164319,0,"2017-11-24","Released"
"63",0,0,"Escape from Zombie City","",0.116761,0,"2017-11-18","Released"
"64",0,0,"The Beyond","Set in 2019, The Beyond chronicles the groundbreaking mission which sent astronauts - modified with advanced robotics, through a newly discovered wormhole known as the Void. When the mission returns unexpectedly, the space agency races to discover what the astronauts encountered on their first of its kind interstellar space journey.",2.366573,35,"2017-11-17","Released"
"65",0,0,"HH","HH is a psychological low sci-fi (sci-chological) thriller that depicts the story of prisoners trapped in a mysterious facility run by a virtual cat head. To survive, they must help or hinder their partners, solve puzzles, and hopefully learn to trust each other to escape alive, all within 90 mins.",0.153733,0,"2017-11-15","Released"
"66",500000000,657924295,"Justice League","Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",49.608365,4545,"2017-11-15","Released"
"67",0,0,"24 Hours to Live","An assassin seeks redemption after being given a second chance at life.",22.823683,122,"2017-10-26","Released"
"68",0,0,"Quinn Thomas","QT aka Quinn Thomas is an international pop star and CEO of ""Super Natural"" energy drink ‘Drink QT’. We Join QT as she journeys to South Korea to explore new ways in which we communicate through tastes and flavours using her research to inform a multi-sensory debut performance in Seoul.",0.09757,0,"2017-10-23","Released"
"69",0,0,"The Man with the Magic Box","Retro-futuristic timetravel-mystery.",0.770918,3,"2017-10-20","Released"
"70",20000000,992181,"Beyond Skyline","Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",6.769988,360,"2017-10-20","Released"
"71",0,0,"Defective","Set in the near future where Rhett Murphy and his estranged sister Jean are forced to flee from a militant police state after witnessing the dark secrets of a nefarious corporation.",2.445127,1,"2017-10-17","Released"
