"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"62",3000000,22000000,"Death Wish","After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.",11.006065,224,"1974-07-24","Released"
"63",2500000,10250000,"The Man Who Knew Too Much","A widescreen, Technicolor remake by Hitchcock of his 1934 film of the same title. A couple (James Stewart, Doris Day) vacationing in Morocco with their young son accidentally stumble upon an assassination plot. When the child is kidnapped to ensure their silence, they have to take matters into their own hands to save him.",13.171395,378,"1956-06-01","Released"
"64",25000000,86175291,"Pain & Gain","Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",12.995385,1968,"2013-04-18","Released"
"65",1000000,36764313,"Rear Window","Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",12.951845,2099,"1954-08-01","Released"
"66",65000000,179379533,"The Dictator","The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.",10.982112,2278,"2012-05-15","Released"
"67",69000000,180613180,"Daddy's Home 2","Brad and Dusty must deal with their intrusive fathers during the holidays.",12.448024,807,"2017-11-09","Released"
"68",2500000,9500000,"Breakfast at Tiffany's","Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",15.23292,1537,"1961-10-05","Released"
"69",65000000,217764291,"Collateral","Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.",10.979732,1927,"2004-08-04","Released"
"70",22000000,505000000,"Ghost","Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",11.622928,1960,"1990-07-12","Released"
"71",20000000,299965036,"Beverly Hills Cop II","Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on.",11.350895,808,"1987-05-18","Released"
"72",38000000,252276927,"True Grit","Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",12.0847,2136,"2010-12-22","Released"
"73",60000000,105178561,"Along Came a Spider","When a teacher kidnaps a girl from a prestigious school, homicide detective, Alex Cross takes the case and teams up with young security agent, Jezzie Flannigan in hope of finding the girl and stopping the brutal psychopath. Every second counts as Alex and Jezzie attempt to track down the kidnapper before the spider claims another victim for its web.",12.05612,564,"2001-04-06","Released"
