"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"57",0,0,"Fake Tattoos","Theo spends his 18th birthday alone, getting drunk at a brutal punk rock show. There, he meets Mag, a marginal teenager who invites him to spend the night at her place. A love story unfolds between them, but Theo has to move at the end of the summer in a small town, far away from a painful past.",0.453336,0,"2018-01-23","Released"
"58",0,0,"Narratage","During spring, 2nd year university student Izumi Kudo (Kasumi Arimura) receives a phone call from Takashi Hayama (Jun Matsumoto). Takashi Hayama was her adviser/teacher at her high school drama club. He asks her on the phone to take part in a graduation performance. Back in high school, Takashi Hayama helped her cope with her difficulties school life. She also held feelings for Takeshi, but tried to forget about him. Now, for the first time in a year they will meet again. Izumi still has feelings for him and Takashi also has mixed feelings for Izumi.",3.960819,1,"2017-10-07","Released"
"59",0,0,"A Moment in the Reeds","Having moved to Paris for university, Leevi returns to his native Finland for the summer to help his estranged father renovate the family lake house so it can be sold. Tareq, a recent asylum seeker from Syria, has been hired to help with the work, and when Leevi's father has to return to town on business, the two young men establish a connection and embark on a romance set against the idyllic Finnish summer. However, looming over this chance encounter, is the father's imminent return to the lake house, the continuation of Leevi's studies abroad as well as Tareq's complex relationship with his family in Syria.",3.144908,0,"2017-10-06","Released"
"60",0,0,"Romantic Road","An  English couple, a leading London lawyer and his wife re-define later life by motoring rural India in their battered 1936 Rolls Royce, falling into company with tea-wallahs and maharajahs, dodging tribal conflicts and battling with border-officials to get to a photography conference/human rights festival in Bangladesh.",0.134081,0,"2017-09-28","Released"
"61",250,0,"Hypnagogia","A man's sense of reality becomes more and more warped as he encounters a mysterious figure that tampers with his relationship.",0.120457,0,"2017-09-25","In Production"
"62",0,0,"If Only for a Moment","In a desolate landscape a disillusioned artist meets a sober geologist, and quickly they form a strong connection. Their lives seem temporarily idyllic until the real world sticks its head up again.",0.088826,0,"2017-09-21","Released"
"63",0,0,"timbre.","Musical memories of love",0.247246,0,"2017-09-19","Released"
"64",0,0,"The Things You Think I'm Thinking","A black male burn-survivor and amputee goes on a date with a regularly-abled man.",1.841332,0,"2017-09-17","Released"
"65",0,0,"Drink Slay Love","A 16-year old vampire discovers she has the ability to withstand sunlight. Sensing an opportunity to round up new victims, her family enrolls her in high school, where her who-cares attitude quickly makes her the coolest girl around.",3.101164,13,"2017-09-16","Released"
"66",7191,0,"Don't Panic","In their last days together, a group of friends find themselves confused with transitioning from the halls and classes of high school into the ambiguous world.",0.115332,0,"2017-09-15","Released"
